"site_id","Date","DateTime","Value","Unit","CharacteristicName","USGSPCode","Result_ND","ResultSampleFractionText","BaseflowConditions"
"USGS-01125520",1997-06-16,1997-06-16 18:00:00,7.2,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01135100",1997-07-02,1997-07-02 14:58:00,7.8,"pHunit","pH","00403",FALSE,"Total",1
"USGS-01208990",1997-07-25,1997-07-25 15:30:00,7.9,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01208990",1997-07-25,1997-07-25 15:30:00,7.8,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01125100",1997-06-16,1997-06-16 15:30:00,7.6,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01125100",1997-06-16,1997-06-16 15:30:00,7.3,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01192050",1997-10-14,1997-10-14 13:45:00,7.3,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01192050",1997-10-14,1997-10-14 13:45:00,7.2,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01135100",1997-12-09,1997-12-09 21:28:00,7.8,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01203000",1997-08-11,1997-08-11 17:00:00,8.6,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01203000",1997-08-11,1997-08-11 17:00:00,7.7,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01125100",1997-09-15,1997-09-15 15:30:00,7.4,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01125100",1997-09-15,1997-09-15 15:30:00,7.2,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01208500",1997-11-18,1997-11-18 18:10:00,6.7,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01208049",2007-11-13,2007-11-13 19:15:00,7.5,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01120800",2017-03-13,2017-03-13 17:15:00,7,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01125520",1997-01-06,1997-01-06 18:15:00,7.1,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01125520",1997-01-06,1997-01-06 18:15:00,6.8,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01192500",1997-12-05,1997-12-05 18:30:00,7.5,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01192500",1997-12-05,1997-12-05 18:30:00,7.3,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01193500",1997-10-15,1997-10-15 16:45:00,7.5,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01193500",1997-10-15,1997-10-15 16:45:00,7.3,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01124000",1997-11-19,1997-11-19 15:15:00,7.3,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01124000",1997-11-19,1997-11-19 15:15:00,6.9,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01192500",1997-09-22,1997-09-22 17:40:00,7.8,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01192500",1997-09-22,1997-09-22 17:40:00,7.5,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01188090",1997-01-03,1997-01-03 15:00:00,7.4,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01188090",1997-01-03,1997-01-03 15:00:00,7.2,"pHunit","pH","00403",FALSE,"Total",0
"USGS-415701071540801",2003-06-25,2003-06-25 17:30:00,6.1,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01135100",1997-04-22,1997-04-22 18:45:00,7.5,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01135100",1997-08-12,1997-08-12 18:35:00,8,"pHunit","pH","00403",FALSE,"Total",1
"USGS-01127000",1997-05-22,1997-05-22 16:00:00,7.1,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01127000",1997-05-22,1997-05-22 16:00:00,7.2,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01135100",1997-03-11,1997-03-11 20:00:00,7.8,"pHunit","pH","00403",FALSE,"Total",0
"USGS-415652071540803",2003-06-25,2003-06-25 15:35:00,6,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01184490",1997-06-04,1997-06-04 15:15:00,8.1,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01184490",1997-06-04,1997-06-04 15:15:00,7.5,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01122610",1997-03-21,1997-03-21 15:30:00,7.5,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01122610",1997-03-21,1997-03-21 15:30:00,7.2,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01193500",1997-04-11,1997-04-11 17:30:00,7.3,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01193500",1997-04-11,1997-04-11 17:30:00,7.3,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01209710",1997-06-25,1997-06-25 17:15:00,8,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01192704",1997-04-11,1997-04-11 14:15:00,8.7,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01192704",1997-04-11,1997-04-11 14:15:00,8.2,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01203000",2007-03-21,2007-03-21 14:30:00,8,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01203000",2007-03-21,2007-03-21 14:30:00,7.9,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01209710",2003-12-17,2003-12-17 17:00:00,7.8,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01209710",2003-12-17,2003-12-17 17:00:00,7.6,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01184000",2003-06-27,2003-06-27 14:45:00,6.8,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01184000",2003-06-27,2003-06-27 14:45:00,7.7,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01124000",1997-09-15,1997-09-15 14:10:00,7.4,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01124000",1997-09-15,1997-09-15 14:10:00,7.1,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01189995",1997-09-23,1997-09-23 17:00:00,7.4,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01189995",1997-09-23,1997-09-23 17:00:00,7.3,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01122610",1997-08-22,1997-08-22 17:50:00,7.3,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01122610",1997-08-22,1997-08-22 17:50:00,7.1,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01208950",1997-12-17,1997-12-17 15:20:00,7.2,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01208950",1997-12-17,1997-12-17 15:20:00,7.1,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01209710",2003-04-10,2003-04-10 16:10:00,8,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01184500",1997-02-13,1997-02-13 15:30:00,7.7,"pHunit","pH","00400",FALSE,"Total",1
"USGS-01184500",1997-02-13,1997-02-13 15:30:00,7.4,"pHunit","pH","00403",FALSE,"Total",1
"USGS-01209710",2003-08-26,2003-08-26 16:00:00,7.4,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01192050",2003-10-20,2003-10-20 13:15:00,7.1,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01192050",2003-10-20,2003-10-20 13:15:00,7.3,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01170100",2003-01-07,2003-01-07 16:50:00,7.7,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01127000",2007-06-11,2007-06-11 12:30:00,7.1,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01127000",2007-06-11,2007-06-11 12:30:00,7.7,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01189995",2017-12-13,2017-12-13 19:15:00,7.5,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01189995",2017-12-13,2017-12-13 19:15:00,7.6,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01184000",2003-06-27,2003-06-27 15:00:00,6.8,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01208950",1997-03-20,1997-03-20 15:00:00,7.2,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01208950",1997-03-20,1997-03-20 15:00:00,7,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01125520",1997-08-18,1997-08-18 17:50:00,8.2,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01125520",1997-08-18,1997-08-18 17:50:00,7,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01192050",1997-04-04,1997-04-04 14:30:00,7.1,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01192050",1997-04-04,1997-04-04 14:30:00,7.2,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01193500",1997-07-10,1997-07-10 13:30:00,7.8,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01193500",1997-07-10,1997-07-10 13:30:00,7.1,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01122610",1997-04-16,1997-04-16 14:45:00,7.5,"pHunit","pH","00400",FALSE,"Total",1
"USGS-01122610",1997-04-16,1997-04-16 14:45:00,7,"pHunit","pH","00403",FALSE,"Total",1
"USGS-01125100",1997-11-19,1997-11-19 17:10:00,7.5,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01125100",1997-11-19,1997-11-19 17:10:00,7,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01135100",1997-11-18,1997-11-18 20:52:00,7.6,"pHunit","pH","00403",FALSE,"Total",1
"USGS-01208960",1997-11-25,1997-11-25 19:00:00,7.2,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01208960",1997-11-25,1997-11-25 19:00:00,7,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01120800",1997-07-28,1997-07-28 14:15:00,7.6,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01120800",1997-07-28,1997-07-28 14:15:00,7.5,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01135100",1997-01-21,1997-01-21 20:15:00,7.8,"pHunit","pH","00403",FALSE,"Total",1
"USGS-01208960",1997-01-15,1997-01-15 19:00:00,7.2,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01208960",1997-01-15,1997-01-15 19:00:00,6.9,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01192500",1997-04-04,1997-04-04 18:15:00,7.4,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01192500",1997-04-04,1997-04-04 18:15:00,7.3,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01135100",1997-04-30,1997-04-30 23:45:00,7.6,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01135100",1997-09-23,1997-09-23 15:39:00,7.8,"pHunit","pH","00403",FALSE,"Total",1
"USGS-01120800",1997-06-05,1997-06-05 13:45:00,7.6,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01120800",1997-06-05,1997-06-05 13:45:00,7.7,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01196500",2007-02-08,2007-02-08 15:00:00,6.7,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01196500",2007-02-08,2007-02-08 15:00:00,6.3,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01203000",1997-03-10,1997-03-10 18:15:00,7.6,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01203000",1997-03-10,1997-03-10 18:15:00,7.2,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01209710",1997-12-08,1997-12-08 15:40:00,8.4,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01209710",1997-12-08,1997-12-08 15:40:00,7.6,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01189030",2003-10-08,2003-10-08 17:00:00,7.3,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01189030",2003-10-08,2003-10-08 17:00:00,6.9,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01209710",1997-09-25,1997-09-25 15:00:00,8.1,"pHunit","pH","00400",FALSE,"Total",1
"USGS-01119375",1997-01-14,1997-01-14 19:00:00,6.8,"pHunit","pH","00400",FALSE,"Total",1
"USGS-01119375",1997-01-14,1997-01-14 19:00:00,6.5,"pHunit","pH","00403",FALSE,"Total",1
"USGS-01169900",2003-04-03,2003-04-03 14:00:00,7.3,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01135100",1997-11-25,1997-11-25 18:28:00,7.7,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01188000",1997-04-15,1997-04-15 13:45:00,7.1,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01302050",2003-08-04,2003-08-04 15:05:00,7.5,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01302050",2003-08-04,2003-08-04 15:05:00,7.5,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01208500",1997-07-24,1997-07-24 17:10:00,7.3,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01208500",1997-07-24,1997-07-24 17:10:00,7,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01189995",1997-06-06,1997-06-06 18:15:00,7.5,"pHunit","pH","00400",FALSE,"Total",1
"USGS-01124000",1997-01-06,1997-01-06 14:45:00,7,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01124000",1997-01-06,1997-01-06 14:45:00,6.9,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01208950",1997-09-26,1997-09-26 15:15:00,7.2,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01208950",1997-09-26,1997-09-26 15:15:00,7.3,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01189995",1997-06-06,1997-06-06 18:15:00,7.5,"pHunit","pH","00403",FALSE,"Total",1
"USGS-01135100",1997-09-16,1997-09-16 19:32:00,7.9,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01192500",1997-10-14,1997-10-14 17:30:00,7.8,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01192500",1997-10-14,1997-10-14 17:30:00,7.4,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01135100",1997-01-28,1997-01-28 20:25:00,7.7,"pHunit","pH","00403",FALSE,"Total",1
"USGS-01138500",2003-03-18,2003-03-18 12:30:00,7.4,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01138500",2003-03-18,2003-03-18 12:30:00,7,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01208990",1997-10-08,1997-10-08 16:40:00,7.8,"pHunit","pH","00400",FALSE,"Total",1
"USGS-01208990",1997-10-08,1997-10-08 16:40:00,7.8,"pHunit","pH","00403",FALSE,"Total",1
"USGS-01184000",1997-12-12,1997-12-12 14:35:00,7.5,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01120800",1997-08-19,1997-08-19 14:15:00,7.5,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01120800",1997-08-19,1997-08-19 14:15:00,7.3,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01144000",2003-11-04,2003-11-04 16:45:00,7.5,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01144000",2003-11-04,2003-11-04 16:45:00,7.2,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01124151",2003-08-21,2003-08-21 14:15:00,7.5,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01135100",1997-10-14,1997-10-14 15:35:00,7.9,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01209710",1997-11-13,1997-11-13 16:20:00,7.8,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01209710",1997-11-13,1997-11-13 16:20:00,7.5,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01122610",1997-01-16,1997-01-16 16:00:00,6.9,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01122610",1997-01-16,1997-01-16 16:00:00,6.6,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01135100",1997-08-19,1997-08-19 20:35:00,8,"pHunit","pH","00403",FALSE,"Total",1
"USGS-01209710",1997-07-08,1997-07-08 14:15:00,7.9,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01208500",1997-09-17,1997-09-17 15:10:00,7.4,"pHunit","pH","00400",FALSE,"Total",1
"USGS-01208500",1997-09-17,1997-09-17 15:10:00,6.7,"pHunit","pH","00403",FALSE,"Total",1
"USGS-01192050",2003-04-08,2003-04-08 15:45:00,7,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01192050",2003-04-08,2003-04-08 15:45:00,7.6,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01125100",1997-08-18,1997-08-18 15:45:00,7.2,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01125500",2003-05-07,2003-05-07 15:30:00,6.9,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01125500",2003-05-07,2003-05-07 15:30:00,6.5,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01184000",2007-06-06,2007-06-06 12:00:00,7.4,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01127000",2003-07-23,2003-07-23 15:15:00,7,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01127000",2003-07-23,2003-07-23 15:15:00,7.7,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01135500",2003-03-19,2003-03-19 13:45:00,7.5,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01135500",2003-03-19,2003-03-19 13:45:00,7,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01188090",2003-01-22,2003-01-22 14:30:00,7.6,"pHunit","pH","00403",FALSE,"Total",1
"USGS-01188090",2003-01-22,2003-01-22 14:30:00,7,"pHunit","pH","00400",FALSE,"Total",1
"USGS-01201487",2003-09-18,2003-09-18 16:15:00,7.8,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01201487",2003-09-18,2003-09-18 16:15:00,7.8,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01138500",2003-03-26,2003-03-26 22:30:00,6.9,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01138500",2003-03-26,2003-03-26 22:30:00,7.2,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01119375",2003-08-14,2003-08-14 18:00:00,7,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01119375",2003-08-14,2003-08-14 18:00:00,6.9,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01120800",1997-03-12,1997-03-12 15:15:00,7.1,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01120800",1997-03-12,1997-03-12 15:15:00,6.8,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01192500",1997-06-12,1997-06-12 18:00:00,7.5,"pHunit","pH","00400",FALSE,"Total",1
"USGS-01192500",1997-06-12,1997-06-12 18:00:00,7.2,"pHunit","pH","00403",FALSE,"Total",1
"USGS-01201487",1997-08-11,1997-08-11 14:40:00,7.7,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01201487",1997-08-11,1997-08-11 14:40:00,7.7,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01124000",1997-03-19,1997-03-19 15:15:00,7.3,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01124000",1997-03-19,1997-03-19 15:15:00,6.7,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01135100",1997-05-27,1997-05-27 19:15:00,8,"pHunit","pH","00403",FALSE,"Total",1
"USGS-01184000",1997-12-12,1997-12-12 14:45:00,7.5,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01184000",1997-12-12,1997-12-12 14:45:00,7.2,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01184000",2003-12-09,2003-12-09 14:15:00,7.3,"pHunit","pH","00400",FALSE,"Total",1
"USGS-01184000",2003-12-09,2003-12-09 14:15:00,7.2,"pHunit","pH","00403",FALSE,"Total",1
"USGS-01195100",2007-10-10,2007-10-10 16:05:00,6.1,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01192050",2007-04-03,2007-04-03 12:45:00,7.1,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01192050",2007-04-03,2007-04-03 12:45:00,7.6,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01152500",2003-11-03,2003-11-03 17:00:00,6.8,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01152500",2003-11-03,2003-11-03 17:00:00,7.3,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01203000",2003-05-28,2003-05-28 14:30:00,6.9,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01203000",2003-05-28,2003-05-28 14:30:00,7.3,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01125500",2007-01-18,2007-01-18 15:45:00,7.2,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01125500",2007-01-18,2007-01-18 15:45:00,7.9,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01196222",1997-10-20,1997-10-20 17:10:00,7.5,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01196222",1997-10-20,1997-10-20 17:10:00,7.6,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01125520",2007-08-08,2007-08-08 15:45:00,7.2,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01209710",1997-09-11,1997-09-11 15:15:00,7.9,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01209710",1997-09-11,1997-09-11 15:15:00,7.6,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01184490",2003-12-08,2003-12-08 15:15:00,7.7,"pHunit","pH","00400",FALSE,"Total",1
"USGS-01184490",2003-12-08,2003-12-08 15:15:00,7.8,"pHunit","pH","00403",FALSE,"Total",1
"USGS-01208049",1997-01-13,1997-01-13 18:45:00,6.9,"pHunit","pH","00403",FALSE,"Total",1
"USGS-01196222",1997-04-09,1997-04-09 18:00:00,7.8,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01196222",1997-04-09,1997-04-09 18:00:00,7.7,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01122610",2007-07-11,2007-07-11 15:15:00,7.2,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01122610",2007-07-11,2007-07-11 15:15:00,8,"pHunit","pH","00403",FALSE,"Total",0
"1VTDECWQ-501498",2012-09-10,2012-09-10 20:00:00,8.12,"pHunit","pH",NA,FALSE,NA,0
"USGS-01184000",1997-06-11,1997-06-11 15:30:00,7.7,"pHunit","pH","00400",FALSE,"Total",1
"USGS-01184000",1997-06-11,1997-06-11 15:30:00,7.2,"pHunit","pH","00403",FALSE,"Total",1
"USGS-01208500",2018-12-12,2018-12-12 15:00:00,7.5,"pHunit","pH","00400",FALSE,"Total",1
"USGS-01184490",1997-07-14,1997-07-14 14:45:00,7.9,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01184490",1997-07-14,1997-07-14 14:45:00,7.6,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01209710",2018-11-06,2018-11-06 15:40:00,8,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01209710",2018-11-06,2018-11-06 15:40:00,8.1,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01127500",2016-12-14,2016-12-14 16:15:00,7.2,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01209710",1997-02-03,1997-02-03 16:15:00,7.7,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01209710",1997-02-03,1997-02-03 16:15:00,7.4,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01171500",2003-03-11,2003-03-11 16:30:00,7.7,"pHunit","pH","00400",FALSE,"Total",1
"USGS-01171500",2003-03-11,2003-03-11 16:30:00,7.1,"pHunit","pH","00403",FALSE,"Total",1
"USGS-01125520",2003-08-19,2003-08-19 18:00:00,7.5,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01125520",2003-08-19,2003-08-19 18:00:00,7.8,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01124151",2003-10-31,2003-10-31 16:15:00,7.1,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01208049",1997-03-11,1997-03-11 19:15:00,7.1,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01154500",2003-01-06,2003-01-06 19:30:00,7,"pHunit","pH","00400",FALSE,"Total",1
"USGS-01154500",2003-01-06,2003-01-06 19:30:00,6.5,"pHunit","pH","00403",FALSE,"Total",1
"USGS-01170100",2003-11-13,2003-11-13 14:45:00,7.9,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01124120",2003-10-09,2003-10-09 15:30:00,7.3,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01124120",2003-10-31,2003-10-31 15:30:00,7.1,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01189030",1997-12-15,1997-12-15 17:50:00,7.1,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01189030",1997-12-15,1997-12-15 17:50:00,7,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01205500",2003-11-18,2003-11-18 18:45:00,7.4,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01205500",2003-11-18,2003-11-18 18:45:00,7.8,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01209700",2003-08-27,2003-08-27 13:00:00,6.7,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01124120",2003-07-10,2003-07-10 15:30:00,6.6,"pHunit","pH","00400",FALSE,"Total",1
"USGS-01196222",1997-08-07,1997-08-07 17:45:00,7.5,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01196222",1997-08-07,1997-08-07 17:45:00,7.8,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01120800",1997-09-08,1997-09-08 14:00:00,7.5,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01120800",1997-09-08,1997-09-08 14:00:00,7.5,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01122610",1997-07-07,1997-07-07 16:45:00,7.5,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01122610",1997-07-07,1997-07-07 16:45:00,7.1,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01205500",1997-01-08,1997-01-08 15:15:00,8,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01205500",1997-01-08,1997-01-08 15:15:00,7.6,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01189995",1997-10-22,1997-10-22 18:00:00,7.2,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01189995",1997-10-22,1997-10-22 18:00:00,7.4,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01127000",2003-09-03,2003-09-03 12:45:00,7.3,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01127000",2003-09-03,2003-09-03 12:45:00,7.6,"pHunit","pH","00403",FALSE,"Total",0
"1VTDECWQ-500518",2012-03-09,2012-03-09 15:00:00,5.84,"pHunit","pH",NA,FALSE,NA,0
"USGS-01196222",2003-06-04,2003-06-04 16:45:00,7.1,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01196222",2003-06-04,2003-06-04 16:45:00,7,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01209710",1997-07-23,1997-07-23 14:45:00,8.2,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01208990",2007-03-08,2007-03-08 18:15:00,7.5,"pHunit","pH","00400",FALSE,"Total",1
"USGS-01192704",1997-02-03,1997-02-03 19:00:00,7.9,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01192704",1997-02-03,1997-02-03 19:00:00,7.6,"pHunit","pH","00403",FALSE,"Total",0
"1VTDECWQ-500527",2012-03-13,2012-03-13 20:03:00,5.99,"pHunit","pH",NA,FALSE,NA,0
"USGS-01208500",2003-11-13,2003-11-13 14:30:00,7.3,"pHunit","pH","00400",FALSE,"Total",0
"USGS-01208500",2003-11-13,2003-11-13 14:30:00,7.5,"pHunit","pH","00403",FALSE,"Total",0
"USGS-01124120",2003-10-23,2003-10-23 15:30:00,6.9,"pHunit","pH","00400",FALSE,"Total",1
"1VTDECWQ-502557",2004-09-03,2004-09-03 13:30:00,7.95,"pHunit","pH",NA,FALSE,NA,0
"USGS-01171500",2003-01-15,2003-01-15 19:35:00,7.1,"pHunit","pH","00400",FALSE,"Total",1
"USGS-01171500",2003-01-15,2003-01-15 19:35:00,6.8,"pHunit","pH","00403",FALSE,"Total",1
